N,P,K,temperature,humidity,ph,durationmonths,rainfall,period,label
25.0,27.0,41.0,19.20090378,94.27659596,6.9235094,48,108.042355500000000,fall or spring,pomegranate
15.0,11.0,38.0,23.12808226,92.68328358,6.63064608300000,48,109.393015700000000,fall or spring,pomegranate
14.0,5.0,36.0,24.92639065,85.19098079,5.832525853000000,48,104.769380400000000,fall or spring,pomegranate
16.0,10.0,41.0,24.77464458,85.63608688,6.738993954000000,48,105.759581100000000,fall or spring,pomegranate
36.0,7.0,37.0,19.867118400000000,86.35590206,5.782435567000000,48,108.316885800000000,fall or spring,pomegranate
4.0,20.0,41.0,24.26601316,93.797406100000000,6.537042717000000,48,104.537510900000000,fall or spring,pomegranate
29.0,22.0,40.0,23.62600218,89.73266695,6.145104401000000,48,107.683687100000000,fall or spring,pomegranate
16.0,15.0,42.0,19.67832052,89.08935702,6.890784045000000,48,108.546863300000000,fall or spring,pomegranate
18.0,27.0,41.0,22.36509395,92.30882391,7.175344328000000,48,104.821633300000000,fall or spring,pomegranate
11.0,18.0,42.0,21.57936934,94.88267728,5.938528744000000,48,102.859338200000000,fall or spring,pomegranate
5.0,15.0,38.0,18.26233221,88.16779129,5.709380472000000,48,108.075672700000000,fall or spring,pomegranate
18.0,23.0,44.0,23.71028128,89.61794165,6.184400085000000,48,105.649991,fall or spring,pomegranate
9.0,8.0,40.0,22.48720144,89.922488300000000,6.553509673000000,48,111.663158200000000,fall or spring,pomegranate
40.0,27.0,45.0,21.660250,94.79397419,5.885638185000000,48,112.434968900000000,fall or spring,pomegranate
22.0,23.0,44.0,20.13037175,89.31505137,6.1438747,48,107.341691300000000,fall or spring,pomegranate
9.0,16.0,39.0,18.41164435,91.11927248,6.101198974000000,48,105.183497600000000,fall or spring,pomegranate
12.0,29.0,40.0,19.68291173,89.75272999,6.594037135000000,48,111.281855100000000,fall or spring,pomegranate
0.0,17.0,42.0,23.20242586,91.19442671,6.8598408,48,109.094632300000000,fall or spring,pomegranate
2.0,21.0,44.0,18.92157197,87.31290342,6.56893406,48,102.801327500000000,fall or spring,pomegranate
28.0,6.0,40.0,22.10621387,91.34039616,6.769855664000000,48,106.870480300000000,fall or spring,pomegranate
8.0,23.0,44.0,18.47412402,89.68919664,7.130837931000000,48,108.475850900000000,fall or spring,pomegranate
29.0,16.0,36.0,19.81069447,88.92944254,5.7403380,48,102.860084000,fall or spring,pomegranate
17.0,18.0,43.0,24.488084400000000,90.83687246,5.843005428000000,48,103.196934100000000,fall or spring,pomegranate
34.0,21.0,42.0,18.75927679,89.93457597,6.64868727400000,48,111.019674400000000,fall or spring,pomegranate
21.0,23.0,42.0,19.54128063,90.29751796,6.902751061000000,48,104.373987800000000,fall or spring,pomegranate
25.0,17.0,40.0,18.91251245,87.74938524,6.608023872000000,48,111.280052,fall or spring,pomegranate
8.0,25.0,36.0,19.91330523,94.95031368,6.828522375000000,48,104.027706100000000,fall or spring,pomegranate
26.0,18.0,42.0,19.72620525,89.64934166,6.910374919000000,48,108.228728,fall or spring,pomegranate
4.0,19.0,42.0,23.83185873,87.84034604,6.306605528000000,48,111.223271600000000,fall or spring,pomegranate
36.0,24.0,41.0,24.94467632,94.25702672,7.009180374000000,48,103.879934700000000,fall or spring,pomegranate
5.0,24.0,40.0,24.692258000,93.87030088,6.29790757900000,48,104.673545400000000,fall or spring,pomegranate
19.0,17.0,39.0,24.72485577,85.56083187,6.728599215000000,48,111.278758400000000,fall or spring,pomegranate
39.0,30.0,38.0,20.12644921,87.59629625,6.96515673800000,48,108.065579000,fall or spring,pomegranate
5.0,29.0,44.0,21.02432943,93.056950500000000,5.578095745000000,48,104.784700600000000,fall or spring,pomegranate
4.0,24.0,43.0,22.40423537,88.150834300000000,7.199504273000000,48,109.869519600000000,fall or spring,pomegranate
38.0,21.0,35.0,20.33691147,89.38003827,5.841367187000000,48,110.965313700000000,fall or spring,pomegranate
37.0,11.0,36.0,24.24779615,85.56033312,6.710143266000000,48,106.921603300000000,fall or spring,pomegranate
9.0,25.0,41.0,24.81530144,91.90842992,5.97271485700000,48,109.285341800000000,fall or spring,pomegranate
29.0,22.0,43.0,19.66329768,87.95158129,5.561851831000000,48,106.038080500000000,fall or spring,pomegranate
5.0,21.0,38.0,22.43377991,90.339655600000000,6.10705480800000,48,112.459697000,fall or spring,pomegranate
22.0,26.0,38.0,22.92052307,85.12912161,6.988035315000000,48,110.243784100000000,fall or spring,pomegranate
4.0,18.0,37.0,22.91843172,85.40695044,7.13147457,48,106.281770600000000,fall or spring,pomegranate
21.0,6.0,41.0,24.88244467,89.39686219,7.086947687000000,48,107.195170700000000,fall or spring,pomegranate
29.0,21.0,45.0,23.40981539,93.1328,6.749260456000000,48,105.224074300000000,fall or spring,pomegranate
23.0,5.0,44.0,21.20725375,94.26304717,7.16300467,48,107.566080400000000,fall or spring,pomegranate
13.0,7.0,43.0,18.20230419,91.12282162,7.013481515000000,48,109.662397,fall or spring,pomegranate
5.0,13.0,37.0,22.34375696,89.787034500000000,5.64824364900000,48,103.318307400000000,fall or spring,pomegranate
27.0,24.0,41.0,24.32770134,90.88292835,6.610251186000000,48,110.460645900000000,fall or spring,pomegranate
7.0,23.0,35.0,19.75088482,88.71691157,7.05431382300000,48,102.553803500000000,fall or spring,pomegranate
12.0,20.0,39.0,19.86173586,86.19740917,6.026999326000000,48,111.021792900000000,fall or spring,pomegranate
4.0,19.0,43.0,18.07132963,93.14554876,5.7794274,48,106.360202300000000,fall or spring,pomegranate
3.0,9.0,45.0,23.89162561,89.61850203,6.535244251000000,48,104.617522000,fall or spring,pomegranate
1.0,27.0,36.0,23.98598756,93.34236582,5.684995235000000,48,104.991282000,fall or spring,pomegranate
23.0,30.0,44.0,20.93892916,85.42912869,6.12476108,48,103.029593800000000,fall or spring,pomegranate
24.0,21.0,42.0,20.82210727,87.22815682,6.999014379000000,48,109.442993400000000,fall or spring,pomegranate
13.0,30.0,37.0,20.86474944,91.61793636,6.277148771000000,48,106.868563600000000,fall or spring,pomegranate
40.0,11.0,44.0,24.45840036,86.10874614,6.32239602700000,48,111.377969300000000,fall or spring,pomegranate
21.0,9.0,40.0,24.51147697,90.64498715,5.956401828000000,48,105.620995400000000,fall or spring,pomegranate
3.0,27.0,44.0,24.56811204,92.03009222,6.59130279700000,48,110.963389400000000,fall or spring,pomegranate
40.0,29.0,42.0,24.63228709,89.01574455,7.104094929000000,48,110.695618400000000,fall or spring,pomegranate
14.0,25.0,40.0,20.07386547,90.97819712,6.407872061000000,48,103.708405500000000,fall or spring,pomegranate
38.0,14.0,37.0,21.80523051,94.63612858,6.658402594000000,48,102.648884600000000,fall or spring,pomegranate
34.0,9.0,36.0,22.812264500000000,86.34233767,6.276038961000000,48,110.443229300000000,fall or spring,pomegranate
32.0,14.0,37.0,22.73031253,88.48567856,6.825256236000000,48,104.684324300000000,fall or spring,pomegranate
18.0,21.0,35.0,23.280122700000000,94.94330457,6.368560522000000,48,111.138209600000000,fall or spring,pomegranate
8.0,23.0,38.0,19.30106297,87.177517200000000,7.005410734000000,48,105.476659100000000,fall or spring,pomegranate
15.0,6.0,41.0,19.008706700000000,88.83768149,6.8973685,48,108.679397800000000,fall or spring,pomegranate
0.0,5.0,36.0,24.35193812,90.88612388,6.152906502000000,48,105.529185000,fall or spring,pomegranate
22.0,9.0,44.0,24.72235539,88.87651295,5.74436160200000,48,112.192651700000000,fall or spring,pomegranate
14.0,8.0,43.0,21.92513945,94.46485312,7.051654924000000,48,111.716202,fall or spring,pomegranate
31.0,11.0,45.0,24.83954414,86.88738076,6.034612928000000,48,107.643577100000000,fall or spring,pomegranate
39.0,17.0,45.0,18.09691127,90.42177379,6.9244907,48,104.881890,fall or spring,pomegranate
10.0,5.0,42.0,20.24104904,91.08706822,6.887005997000000,48,109.253773400000000,fall or spring,pomegranate
8.0,28.0,38.0,23.2259,94.42971362,6.844401900000000,48,105.691785600000000,fall or spring,pomegranate
32.0,13.0,42.0,23.50128217,92.97527546,5.78605803200000,48,106.6191,fall or spring,pomegranate
18.0,9.0,40.0,19.44623085,89.02127045,5.62718625700000,48,106.160683300000000,fall or spring,pomegranate
20.0,27.0,41.0,20.51343484,92.51675903,5.700088663000000,48,110.576402300000000,fall or spring,pomegranate
39.0,25.0,36.0,18.90223032,94.99897537,5.567805185000000,48,107.610321100000000,fall or spring,pomegranate
20.0,7.0,45.0,18.90592319,89.24126808,6.077886012000000,48,112.475094100000000,fall or spring,pomegranate
11.0,10.0,45.0,22.63045168,88.45577158,6.397995609000000,48,109.035759700000000,fall or spring,pomegranate
40.0,18.0,43.0,19.38603815,86.79058496,5.767372539000000,48,109.913098,fall or spring,pomegranate
3.0,26.0,39.0,24.38318965,91.19431555,7.079973241000000,48,103.601211400000000,fall or spring,pomegranate
9.0,16.0,36.0,23.77989026,92.93386903,5.89333237800000,48,106.977723000,fall or spring,pomegranate
30.0,20.0,38.0,22.59890174,93.16343942,7.058222596000000,48,110.093289900000000,fall or spring,pomegranate
40.0,9.0,41.0,24.37766782,85.401711800000000,5.78270695,48,106.128338000,fall or spring,pomegranate
40.0,30.0,35.0,20.89273273,91.07776977,6.26966396300000,48,104.440708300000000,fall or spring,pomegranate
32.0,25.0,35.0,18.09903225,85.70786282,5.892913826000000,48,107.005097600000000,fall or spring,pomegranate
33.0,23.0,45.0,20.00218987,85.83618191,7.116538883000000,48,112.337046000,fall or spring,pomegranate
4.0,14.0,41.0,19.85139326,89.80732335,6.430163481000000,48,102.818635800000000,fall or spring,pomegranate
13.0,17.0,45.0,21.25433607,92.65058936,7.159520979000000,48,106.278467300000000,fall or spring,pomegranate
39.0,24.0,39.0,23.65374106,93.32657504,6.431265737000000,48,109.807617800000000,fall or spring,pomegranate
8.0,28.0,37.0,23.88404783,86.20613842,6.082571701000000,48,108.312178900000000,fall or spring,pomegranate
90.0,42.0,43.0,20.87974371,82.00274423,6.50298529200000,6,202.935536200000000,fall or spring,rice
85.0,58.0,41.0,21.77046169,80.31964408,7.038096361000000,6,226.655537400000000,fall or spring,rice
60.0,55.0,44.0,23.00445915,82.320762900000000,7.840207144000000,6,263.964247600000000,fall or spring,rice
74.0,35.0,40.0,26.49109635,80.15836264,6.980400905000000,6,242.864034200000000,fall or spring,rice
78.0,42.0,42.0,20.13017482,81.60487287,7.628472891000000,6,262.717340500000000,fall or spring,rice
69.0,37.0,42.0,23.05804872,83.37011772,7.073453503000000,6,251.054999800000000,fall or spring,rice
69.0,55.0,38.0,22.70883798,82.63941394,5.70080568,6,271.324860400000000,fall or spring,rice
94.0,53.0,40.0,20.27774362,82.89408619,5.71862717800000,6,241.974194900000000,fall or spring,rice
89.0,54.0,38.0,24.51588066,83.535216,6.685346424000000,6,230.446235900000000,fall or spring,rice
68.0,58.0,38.0,23.22397386,83.03322691,6.336253525000000,6,221.209195800000000,fall or spring,rice
91.0,53.0,40.0,26.52723513,81.41753846,5.386167788000000,6,264.614869700000000,fall or spring,rice
90.0,46.0,42.0,23.97898217,81.45061596,7.50283396,6,250.083233600000000,fall or spring,rice
78.0,58.0,44.0,26.80079604,80.88684822,5.108681786000000,6,284.436456700000000,fall or spring,rice
93.0,56.0,36.0,24.01497622,82.05687182,6.98435366,6,185.277338900000000,fall or spring,rice
94.0,50.0,37.0,25.66585205,80.66385045,6.94801983,6,209.586970800000000,fall or spring,rice
60.0,48.0,39.0,24.28209415,80.30025587,7.04229906900000,6,231.086334700000000,fall or spring,rice
85.0,38.0,41.0,21.58711777,82.788370800000000,6.2490507,6,276.655246,fall or spring,rice
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754000000,6,206.261185500000000,fall or spring,rice
77.0,38.0,36.0,21.865252400000000,80.192300800000000,5.953933276000000,6,224.555017,fall or spring,rice
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,6,291.2986618000000,fall or spring,rice
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375000000,6,185.497473200000000,fall or spring,rice
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667000000,6,231.384316300000000,fall or spring,rice
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591000000,6,213.356092100000000,fall or spring,rice
83.0,41.0,43.0,21.052535500000000,82.67839517,6.254028451000000,6,233.107581600000000,fall or spring,rice
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851000000,6,224.058116400000000,fall or spring,rice
66.0,53.0,41.0,25.075635400000000,80.52389148,7.778915154000000,6,257.003886500000000,fall or spring,rice
97.0,59.0,43.0,26.35927159,84.04403589,6.2865002,6,271.358614,fall or spring,rice
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995000000,6,260.263402600000000,fall or spring,rice
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491000000,6,240.081064700000000,fall or spring,rice
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899000000,6,197.979121500000000,fall or spring,rice
73.0,57.0,41.0,21.44653958,84.94375962,5.824709117000000,6,272.201720400000000,fall or spring,rice
92.0,35.0,40.0,22.17931888,80.33127223,6.3573894,6,200.088278700000000,fall or spring,rice
85.0,37.0,39.0,24.52783742,82.73685569,6.36413496800000,6,224.675723,fall or spring,rice
98.0,53.0,38.0,20.26707606,81.63895217,5.01450727,6,270.441727400000000,fall or spring,rice
88.0,54.0,44.0,25.735429300000000,83.88266234,6.149410611000000,6,233.132137200000000,fall or spring,rice
95.0,55.0,42.0,26.79533926,82.148087300000000,5.950660556000000,6,193.347398700000000,fall or spring,rice
99.0,57.0,35.0,26.75754171,81.17734011,5.960370061000000,6,272.299906,fall or spring,rice
95.0,39.0,36.0,23.86330467,83.15250801,5.561398642000000,6,285.249364500000000,fall or spring,rice
60.0,43.0,44.0,21.01944696,82.95221726,7.41624510700000,6,298.401847,fall or spring,rice
63.0,44.0,41.0,24.17298839,83.728757400000000,5.583370042000000,6,257.034355400000000,fall or spring,rice
62.0,42.0,36.0,22.78133816,82.06719137,6.430010215000000,6,248.718322800000000,fall or spring,rice
64.0,45.0,43.0,25.62980105,83.52842314,5.534878156000000,6,209.900197700000000,fall or spring,rice
83.0,60.0,36.0,25.59704938,80.14509262,6.903985986000000,6,200.834898000,fall or spring,rice
82.0,40.0,40.0,23.83067496,84.81360127,6.27147883800000,6,298.560117500000000,fall or spring,rice
85.0,52.0,45.0,26.31355498,82.36698992,7.224285503000000,6,265.535593700000000,fall or spring,rice
91.0,35.0,38.0,24.897282300000000,80.52586088,6.13428721,6,183.679320700000000,fall or spring,rice
76.0,49.0,42.0,24.958779000,84.47963372,5.206373153000000,6,196.956001,fall or spring,rice
74.0,39.0,38.0,23.24113501,84.59201843,7.78205131300000,6,233.045345500000000,fall or spring,rice
79.0,43.0,39.0,21.66628296,80.70960551,7.062779015000000,6,210.814208700000000,fall or spring,rice
88.0,55.0,45.0,24.63544858,80.41363018,7.730367824000000,6,253.720278100000000,fall or spring,rice
60.0,36.0,43.0,23.43121862,83.06310136,5.28620371100000,6,219.904834900000000,fall or spring,rice
76.0,60.0,39.0,20.045414200000000,80.347756200000000,6.766240045000000,6,208.581015500000000,fall or spring,rice
93.0,56.0,42.0,23.85724032,82.22572988,7.382762603000000,6,195.094831100000000,fall or spring,rice
65.0,60.0,43.0,21.97199397,81.89918197,5.65816948200000,6,227.363700900000000,fall or spring,rice
95.0,52.0,36.0,26.22916897,83.83625819,5.54336023800000,6,286.508372500000000,fall or spring,rice
75.0,38.0,39.0,23.44676801,84.79352417,6.215109715000000,6,283.933846600000000,fall or spring,rice
74.0,54.0,38.0,25.65553461,83.47021081,7.120272972000000,6,217.378858300000000,fall or spring,rice
91.0,36.0,45.0,24.44345477,82.45432595,5.95064757700000,6,267.976195,fall or spring,rice
71.0,46.0,40.0,20.280193700000000,82.123542100000000,7.236705436000000,6,191.953573800000000,fall or spring,rice
99.0,55.0,35.0,21.723831300000000,80.238989500000000,6.501697816000000,6,277.962619200000000,fall or spring,rice
72.0,40.0,38.0,20.41447029,82.20802629,7.592490617000000,6,245.151130400000000,fall or spring,rice
83.0,58.0,45.0,25.75528612,83.51827127,5.875345751000000,6,245.662679900000000,fall or spring,rice
93.0,58.0,38.0,20.61521424,83.77345559,6.932400225000000,6,279.545171700000000,fall or spring,rice
70.0,36.0,42.0,21.84106875,80.72886384,6.9462099,6,202.383831900000000,fall or spring,rice
76.0,47.0,42.0,20.08369642,83.29114712,5.73917502700000,6,263.637217600000000,fall or spring,rice
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179000000,6,182.561631900000000,fall or spring,rice
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196,6,198.673094200000000,fall or spring,rice
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369000000,6,243.512041400000000,fall or spring,rice
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669000000,6,263.110330400000000,fall or spring,rice
91.0,56.0,37.0,23.43191632,80.56887849,6.36347220800000,6,269.503916200000000,fall or spring,rice
61.0,52.0,41.0,24.97669518,83.891805000,6.880431223000000,6,204.800184700000000,fall or spring,rice
67.0,45.0,38.0,22.72791041,82.170688,7.300410836000000,6,260.887505600000000,fall or spring,rice
79.0,42.0,37.0,24.87300744,82.84022551,6.58791870800000,6,295.6094492000000,fall or spring,rice
78.0,43.0,42.0,21.32376327,83.00320459,7.28373661700000,6,192.319753600000000,fall or spring,rice
75.0,54.0,36.0,26.29465461,84.56919326,7.023936392000000,6,257.491490600000000,fall or spring,rice
97.0,36.0,45.0,22.228698200000000,81.85872947,6.939083505000000,6,278.079179300000000,fall or spring,rice
67.0,47.0,44.0,26.73072391,81.78596776,7.868474653000000,6,280.404439200000000,fall or spring,rice
73.0,35.0,38.0,24.88921174,81.97927117,5.005306977000000,6,185.946142900000000,fall or spring,rice
77.0,36.0,37.0,26.88444878,81.46033732,6.136131869000000,6,194.576655900000000,fall or spring,rice
81.0,41.0,38.0,22.67846116,83.72874389,7.5240801,6,200.913315600000000,fall or spring,rice
68.0,57.0,43.0,26.08867875,80.37979919,5.706943251000000,6,182.904350400000000,fall or spring,rice
72.0,45.0,35.0,25.42977518,82.94682591,5.758506323000000,6,195.357454200000000,fall or spring,rice
61.0,53.0,43.0,26.40323239,81.05635517,6.349606327000000,6,223.367188300000000,fall or spring,rice
67.0,43.0,39.0,26.04371967,84.96907151,5.9999690,6,186.753677300000000,fall or spring,rice
67.0,58.0,39.0,25.282722300000000,80.54372813,5.453592032000000,6,220.115670800000000,fall or spring,rice
66.0,60.0,38.0,22.08576562,83.47038318,6.37257632700000,6,231.736495700000000,fall or spring,rice
82.0,43.0,38.0,23.28617173,81.43321641,5.105588355000000,6,242.317062900000000,fall or spring,rice
84.0,50.0,44.0,25.48591986,81.40633547,5.9353444,6,182.654935600000000,fall or spring,rice
81.0,53.0,42.0,23.67575393,81.03569343,5.17782304,6,233.703497500000000,fall or spring,rice
91.0,50.0,40.0,20.82477109,84.134187900000000,6.46239160700000,6,230.224222,fall or spring,rice
93.0,53.0,38.0,26.92995077,81.91411159,7.069172227000000,6,290.679378,fall or spring,rice
90.0,44.0,38.0,23.83509503,83.88387074,7.473134377000000,6,241.201351,fall or spring,rice
81.0,45.0,35.0,26.52872817,80.12267476,6.15837696700000,6,218.916356700000000,fall or spring,rice
78.0,40.0,38.0,26.46428311,83.85642678,7.549873681000000,6,248.225649100000000,fall or spring,rice
60.0,51.0,36.0,22.69657794,82.81088865,6.02832155800000,6,256.996476100000000,fall or spring,rice
88.0,46.0,42.0,22.68319059,83.46358271,6.604993475000000,6,194.265171900000000,fall or spring,rice
93.0,47.0,37.0,21.53346343,82.14004101,6.50034322200000,6,295.924879600000000,fall or spring,rice
60.0,55.0,45.0,21.40865769,83.329319,5.93574541700000,6,287.5766935000000,fall or spring,rice
78.0,35.0,44.0,26.54348085,84.67353597,7.072655622000000,6,183.622265700000000,fall or spring,rice
65.0,37.0,40.0,23.35905428,83.59512273,5.333322606000000,6,188.413665000,fall or spring,rice
